Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Response,Year_Birth,Dt_Customer
73705.0,0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1951,05-03-2014
61064.0,0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1976,31-08-2012
38452.0,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1955,30-03-2014
18358.0,1,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1989,20-11-2013
55012.0,0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1973,21-03-2014
9722.0,1,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1973,02-10-2012
38175.0,1,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1984,23-09-2013
58656.0,0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1956,20-09-2012
52117.0,0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1965,16-08-2012
64813.0,1,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1978,02-01-2014
54222.0,0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1973,01-03-2014
83512.0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1986,17-06-2014
77520.0,0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1959,28-08-2013
41154.0,0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1978,09-04-2013
80398.0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1966,10-11-2012
18746.0,1,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1992,29-05-2014
35196.0,1,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1984,13-11-2012
60230.0,0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1956,20-05-2013
22108.0,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1977,08-05-2014
44392.0,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1974,05-09-2013
55424.0,0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1976,25-11-2012
17688.0,1,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1979,13-01-2013
92491.0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1983,01-05-2013
90273.0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1991,14-12-2013
82571.0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1962,02-04-2014
38513.0,1,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1982,28-01-2014
16653.0,1,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1979,18-04-2014
42586.0,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1955,29-10-2012
23529.0,0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1965,07-01-2013
74881.0,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1961,08-03-2013
71107.0,0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1951,17-02-2013
46910.0,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1964,23-03-2014
18690.0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1959,28-12-2012
37244.0,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1955,27-04-2013
82427.0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1966,12-03-2014
75342.0,0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,06-05-2013
70044.0,0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1954,18-02-2013
79146.0,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1967,24-04-2014
77437.0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1963,26-11-2013
54984.0,0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1959,24-05-2014
42403.0,1,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1971,11-12-2013
55761.0,0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1964,24-04-2014
37292.0,1,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1983,18-04-2013
45576.0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1945,28-05-2014
70321.0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1947,16-01-2013
58086.0,0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1969,20-01-2013
81795.0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1952,26-10-2012
28389.0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1947,20-11-2012
66835.0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1946,28-09-2013
69901.0,0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1969,29-05-2013
80360.0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1949,03-03-2013
63342.0,0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1961,16-10-2012
44989.0,0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1974,12-09-2012
31859.0,1,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980,27-02-2014
51569.0,0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1949,12-02-2013
30372.0,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1971,25-12-2012
16014.0,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1979,17-03-2013
41120.0,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1968,06-11-2013
39763.0,1,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1971,04-08-2013
38725.0,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1955,10-05-2014
77981.0,1,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,26-05-2013
62905.0,0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1964,10-09-2013
13533.0,1,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1979,10-03-2013
59481.0,0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1975,23-10-2013
72117.0,0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1977,20-08-2013
21955.0,1,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1986,07-09-2013
67131.0,0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1956,26-03-2013
36802.0,1,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1980,16-06-2014
71853.0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1982,08-05-2013
28249.0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1961,15-06-2014
47808.0,0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975,20-10-2013
25509.0,1,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1974,18-09-2012
51012.0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1946,18-04-2013
70596.0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,05-10-2012
85431.0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1952,08-06-2013
42664.0,0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1967,18-03-2014
42586.0,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1955,29-10-2012
29760.0,1,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,29-08-2012
28973.0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1977,13-10-2012
39435.0,1,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1973,06-08-2013
65370.0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1984,01-08-2013
20194.0,1,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1979,17-12-2012
42473.0,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1976,17-02-2014
64590.0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1968,14-10-2012
71232.0,0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1959,28-11-2013
34600.0,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1971,01-01-2013
46904.0,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1967,03-11-2012
49094.0,0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1973,21-09-2012
36075.0,1,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1983,09-12-2013
60839.0,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979,28-08-2012
77298.0,0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1979,02-11-2013
34026.0,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1950,05-08-2013
48918.0,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1963,12-04-2014
82122.0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1962,15-08-2013
37697.0,1,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1976,07-02-2014
34074.0,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1952,13-07-2013
28520.0,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1960,14-06-2013
62535.0,0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1955,03-10-2013
36273.0,1,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1977,16-04-2014
63404.0,0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1964,06-06-2014
75774.0,1,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1981,02-05-2014
78416.0,0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1976,27-06-2014
75702.0,0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1974,14-10-2012
59385.0,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1951,28-04-2013
37070.0,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1966,20-03-2013
44689.0,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1951,10-01-2014
53977.0,0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1958,08-06-2013
7144.0,0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1966,07-12-2013
18701.0,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1964,04-06-2013
90369.0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1956,28-04-2014
63159.0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1974,05-11-2012
37758.0,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1966,04-10-2012
46757.0,0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1963,16-11-2012
79734.0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1969,28-06-2014
63207.0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1992,20-01-2013
72071.0,0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1954,14-02-2013
21840.0,1,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1983,21-07-2013
58582.0,0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1982,28-09-2013
72282.0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1951,19-07-2013
50387.0,0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1956,31-08-2013
32583.0,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1961,15-06-2014
62568.0,0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1962,07-04-2014
44635.0,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1971,11-10-2013
33316.0,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1971,04-10-2013
63967.0,0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1968,09-08-2013
52513.0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,04-09-2012
25293.0,1,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1969,15-09-2013
54111.0,0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1965,25-08-2013
78394.0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1986,15-02-2013
80739.0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958,23-05-2013
22669.0,1,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1975,22-05-2013
29236.0,1,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1987,08-10-2013
44911.0,0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1959,15-03-2013
54693.0,0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1962,17-02-2013
48186.0,1,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1974,20-03-2014
54809.0,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1977,11-09-2013
41580.0,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1978,10-12-2012
80336.0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1970,09-09-2013
47743.0,0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1957,22-03-2013
62972.0,0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1955,03-08-2012
57333.0,0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1954,22-09-2012
32313.0,1,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1982,11-02-2013
84953.0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1953,03-06-2013
27071.0,1,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1968,23-04-2014
68148.0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1957,31-08-2013
65735.0,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1965,07-12-2013
86836.0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1975,12-09-2012
4023.0,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1963,23-06-2014
30093.0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1990,08-07-2013
57705.0,0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1966,11-01-2014
25008.0,1,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1988,02-02-2014
83257.0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1995,18-09-2012
22280.0,1,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1975,19-05-2013
72159.0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1978,29-10-2012
64260.0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1961,11-01-2013
82733.0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1984,10-09-2013
74290.0,0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1971,12-08-2013
58217.0,2,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1951,17-11-2012
21024.0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1976,04-07-2013
70116.0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1972,26-01-2013
54006.0,1,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1985,18-09-2012
69063.0,0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1966,07-11-2012
11448.0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1975,15-12-2013
61825.0,0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1979,07-08-2013
70886.0,1,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1971,14-10-2013
69109.0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1982,09-11-2012
60208.0,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1973,07-10-2012
32889.0,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1968,06-09-2013
34738.0,1,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1984,11-05-2014
30538.0,1,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1971,01-10-2012
82326.0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1977,10-03-2014
26642.0,1,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1967,01-03-2014
69932.0,0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1964,12-06-2013
44503.0,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1972,16-04-2014
60200.0,0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1948,02-01-2013
49638.0,0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1952,19-04-2014
23830.0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1987,07-02-2014
33051.0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1959,16-08-2012
72905.0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1958,21-01-2014
69702.0,0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1951,19-02-2013
70300.0,1,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1975,15-07-2013
70643.0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1984,15-10-2012
