v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,group,y
0,0,1,1,1,0,0,1,1,0,1,-48.82083118
0,0,1,1,1,0,0,0,1,1,1,-92.90409993
1,0,1,0,0,0,1,1,0,0,1,-23.9677308
0,1,1,1,0,0,0,0,1,0,1,-224.9094682
1,1,1,0,0,1,1,1,1,0,1,98.43547764
0,0,1,1,1,1,0,0,0,1,1,48.51380403
0,1,1,1,1,0,1,0,0,0,1,-70.29076401
1,0,1,0,0,0,0,0,0,1,1,-286.8155417
0,1,1,0,0,0,0,1,1,0,1,-154.7384731
1,0,1,0,1,1,0,0,0,0,1,-100.9054277
1,1,1,1,0,0,0,1,0,1,1,-50.96037411
1,1,1,0,1,0,0,0,0,1,1,-123.158311
0,1,1,1,1,0,0,1,1,1,1,24.21521218
1,1,1,1,0,0,1,1,0,0,1,-14.38908912
0,0,1,1,1,1,0,1,1,1,1,-2.828563672
0,0,1,0,0,0,1,0,1,0,1,-31.3102939
0,1,1,0,0,0,1,1,0,0,1,-31.25531262
0,0,1,1,0,0,0,0,1,0,1,-149.735212
1,1,1,1,1,1,0,0,0,1,1,1.886427971
1,1,1,0,1,1,0,0,0,1,1,5.891695584
0,0,1,0,1,0,1,0,1,0,1,43.96009252
1,1,1,1,0,1,1,1,0,0,1,95.89967591
0,0,1,0,0,0,0,0,1,1,1,-129.6107968
1,1,1,0,0,1,0,0,0,0,1,-114.1128729
1,0,1,0,1,0,1,1,1,0,1,134.6847216
0,1,1,1,1,0,0,0,1,0,1,15.52904975
0,1,1,1,0,0,1,0,0,0,1,-108.2276399
1,1,1,1,0,0,0,1,1,0,1,-120.902514
1,1,1,0,1,0,0,1,0,0,1,-116.58391
1,0,1,1,1,1,0,1,1,1,1,53.89947228
1,0,1,0,1,1,1,1,1,0,1,188.2958961
0,1,1,1,1,1,1,0,1,0,1,64.11539808
1,0,1,0,1,0,1,0,1,1,1,62.63627593
0,0,1,1,1,0,1,0,0,0,1,9.521961007
1,1,1,0,0,1,1,1,0,0,1,49.13912903
0,0,1,0,1,0,0,0,1,1,1,-76.89990969
1,0,1,1,1,1,0,1,0,1,1,72.06571548
1,0,1,0,0,1,0,0,1,0,1,-73.80642981
1,0,1,0,1,1,0,0,0,0,1,33.21880747
1,0,1,1,1,1,0,0,0,0,1,-83.66112424
1,0,1,0,1,0,0,0,1,0,1,-128.7579999
1,1,1,0,0,1,1,1,1,1,1,67.55421298
0,1,1,1,0,1,1,0,0,1,1,-39.91119588
1,0,1,0,1,1,1,0,1,1,1,57.61031087
0,1,1,0,0,1,0,0,0,0,1,-117.0459871
0,1,1,1,1,1,1,0,0,0,1,162.0266816
0,1,1,1,1,1,1,1,0,0,1,187.2448959
1,0,1,0,1,0,0,0,0,0,1,78.61802643
0,1,1,0,0,1,1,1,0,1,1,66.99720331
1,0,1,0,0,1,1,0,0,1,1,107.3358799
0,0,1,1,0,1,0,0,1,0,1,-44.17272756
0,1,1,1,1,1,1,0,0,0,1,92.94160969
1,0,1,1,1,0,0,1,0,1,1,-69.92278222
1,0,1,0,0,1,1,1,1,1,1,151.6510434
1,0,1,0,1,0,0,0,1,1,1,-73.36830663
1,1,1,0,0,0,1,0,0,1,1,-50.29506467
0,0,1,1,0,0,1,1,0,0,1,-113.472837
0,1,1,0,1,1,0,1,1,1,1,-16.35170843
0,1,1,1,1,0,1,1,0,0,1,86.7887702
0,1,1,1,1,0,1,1,0,0,1,34.95482934
1,1,1,1,1,1,1,1,0,1,1,57.98466786
1,0,1,0,1,0,0,1,0,1,1,20.224266
0,1,1,0,0,1,1,0,1,1,1,78.17820098
1,0,1,1,1,0,1,1,0,1,1,76.85864087
0,1,1,0,1,1,1,1,0,1,1,46.03862204
1,0,1,1,0,0,0,0,1,1,1,-102.2269092
0,1,1,0,0,0,1,1,0,1,1,36.27431711
1,1,1,0,0,1,0,1,1,0,1,-29.28225809
1,0,1,1,0,1,1,1,0,0,1,113.4674446
1,0,1,1,0,0,1,0,1,1,1,-34.2464443
1,0,1,1,1,0,1,0,1,0,1,49.4316839
1,1,1,1,0,1,0,0,0,0,1,-43.09305294
1,1,1,1,0,0,0,0,1,0,1,-169.1651218
0,1,1,1,0,0,0,1,1,1,1,-77.20145658
1,1,1,0,0,0,1,1,0,1,1,-100.9425135
0,1,1,0,0,1,0,0,0,0,1,-112.14028
0,0,1,0,0,1,0,1,1,1,1,-74.30368138
0,1,1,1,1,1,1,1,1,1,1,230.9053708
1,1,1,0,0,1,1,1,1,1,1,35.44305007
0,1,1,0,0,0,0,1,0,1,1,-16.67177354
0,1,1,0,0,1,0,1,0,0,1,17.92092091
0,0,1,0,1,0,0,1,1,1,1,-46.62835789
1,1,1,1,0,1,1,1,0,1,1,134.2415097
0,0,1,0,0,0,0,1,0,0,1,-167.8081671
0,1,1,1,1,0,1,1,1,0,1,91.65560294
0,1,1,1,1,1,0,1,0,0,1,82.33310833
0,0,1,0,1,0,0,0,1,0,1,-67.42640103
1,1,1,1,1,0,0,1,0,0,1,3.346293477
1,1,1,0,0,0,0,0,1,0,1,-198.7063486
0,1,1,1,1,0,1,0,0,1,1,-5.076754601
0,1,1,1,1,1,0,0,0,0,1,56.8924038
1,1,1,0,1,0,0,0,0,0,1,-28.92936765
0,1,1,0,0,1,0,0,0,1,1,-68.09846103
1,1,1,1,0,0,1,1,0,1,1,-50.2166071
0,1,1,1,0,0,0,0,0,0,1,-240.9606444
1,1,1,1,1,1,0,1,1,0,1,148.6445699
1,0,1,1,0,0,1,1,1,1,1,-109.4962356
1,1,1,0,0,0,0,1,0,1,1,-85.72465094
1,1,1,0,1,1,0,1,1,1,1,85.49019375
0,1,1,0,1,1,1,0,1,0,1,33.99696217
1,1,1,1,1,0,0,1,0,1,1,66.26090203
1,1,1,1,1,1,0,0,1,1,1,9.605517495
0,0,1,0,1,0,0,1,1,0,1,-60.39445092
0,1,1,1,0,1,1,0,0,1,1,37.75845956
0,1,1,0,0,0,1,1,0,1,1,-58.5647158
0,0,1,1,1,1,0,1,1,0,1,3.10691315
0,1,1,1,0,1,0,1,1,0,1,34.35738313
0,1,1,1,1,1,1,0,0,0,1,121.4659119
0,0,1,1,1,1,1,0,1,0,1,76.45573336
0,1,1,0,0,1,0,0,1,0,1,-29.2552005
0,0,1,0,1,0,1,0,0,0,1,4.637774821
0,1,1,1,0,0,0,1,0,0,1,-101.1494588
1,1,1,1,1,0,1,0,1,1,1,-17.46838172
0,1,1,0,1,0,1,1,0,1,1,66.92397902
0,0,1,1,1,1,1,1,0,1,1,145.5020914
1,0,1,0,1,1,1,1,1,0,1,169.3593986
1,1,1,0,1,1,0,1,1,1,1,68.0035505
1,0,1,0,0,0,0,1,1,0,1,3.083995574
0,0,1,1,1,1,1,0,1,0,1,97.46482204
0,1,1,1,1,1,0,1,0,0,1,-7.119209838
0,1,1,1,1,0,0,0,1,1,1,-149.885633
1,1,1,0,0,1,0,1,0,1,1,32.15021083
1,1,1,0,0,1,0,0,0,1,1,-2.546613312
1,1,1,0,0,1,1,0,1,1,1,86.2394603
0,0,1,0,0,1,0,0,1,1,1,-74.13281023
1,1,1,1,0,1,0,1,0,1,1,109.3046873
0,1,1,0,1,0,1,1,0,0,1,94.41243524
1,1,1,0,0,0,0,1,0,0,1,-64.07329044
0,0,1,1,1,0,0,1,1,0,1,-26.49963465
1,0,1,0,0,1,0,1,1,1,1,6.453574631
0,0,1,0,0,1,0,0,0,1,1,-47.15397614
1,0,1,0,0,1,1,1,1,1,1,97.90893643
0,1,1,0,0,0,0,1,0,1,1,-51.8922825
1,1,1,0,0,0,0,0,0,1,1,-98.7220001
0,0,1,1,1,0,0,1,0,1,1,-47.72023383
1,0,1,1,1,1,0,0,0,1,1,-96.22342776
0,0,1,1,0,1,0,1,1,0,1,8.045270722
0,0,1,0,1,1,1,1,1,0,1,237.692711
0,1,1,0,1,0,1,0,0,0,1,-82.43462866
0,1,1,0,1,0,0,0,1,0,1,-41.64969449
1,0,1,0,1,1,0,1,1,1,1,124.7485213
0,1,1,1,1,0,1,0,0,0,1,-113.3267404
0,0,1,1,1,1,0,1,0,0,1,62.07481138
1,0,1,1,1,0,1,0,0,1,1,40.4997269
1,0,1,1,1,0,0,0,0,1,1,-92.85429819
0,1,1,1,0,1,1,0,1,0,1,104.6119034
1,0,1,1,1,0,0,0,0,0,1,1.408004089
0,0,1,0,1,0,1,0,0,0,1,22.92227127
1,0,1,0,1,1,1,0,1,1,1,116.1712646
1,1,1,1,0,0,0,1,1,0,1,-128.940253
0,1,1,0,1,0,1,1,1,0,1,35.56372365
1,1,1,0,0,1,0,0,1,0,1,-56.1597076
0,1,1,0,0,0,1,0,1,1,1,-86.87250794
0,0,1,1,1,0,0,0,1,0,1,-19.72295443
0,0,1,0,1,1,0,0,1,1,1,90.29426582
1,1,1,1,1,1,1,1,0,1,1,139.5077477
0,1,1,0,1,1,1,0,1,0,1,88.17230641
1,0,1,1,0,1,0,1,0,1,1,39.48604808
1,0,1,0,0,1,0,0,0,0,1,-42.11801956
0,1,1,0,0,0,0,0,0,1,1,-140.0724894
1,0,1,0,1,1,1,1,1,1,1,66.72322925
0,1,1,0,0,0,0,1,1,1,1,-8.465266702
1,1,1,1,1,1,0,1,0,1,1,102.2974715
1,1,1,1,1,0,1,0,0,1,1,-55.18526248
0,0,1,0,1,1,0,0,1,0,1,37.6886588
0,1,1,0,0,1,1,1,1,1,1,42.65035041
1,1,1,1,1,0,1,0,1,0,1,90.94136317
0,1,1,0,0,1,0,0,0,0,1,-35.0142557
0,1,1,0,1,1,0,1,0,1,1,87.6944246
1,0,1,0,1,0,1,0,1,0,1,-41.98104287
1,0,1,0,1,1,0,1,1,0,1,124.5869475
0,0,1,0,0,1,1,1,0,1,1,43.72454471
0,1,1,1,1,0,1,1,0,0,1,105.0607504
1,0,1,1,0,1,1,1,1,0,1,112.3283539
1,1,1,1,1,0,0,0,1,0,1,-98.7820105
0,0,1,0,0,1,0,0,1,0,1,-45.66874826
0,0,1,1,0,1,1,0,1,0,1,63.31669396
1,1,1,0,0,0,0,1,1,1,1,-53.42410394
1,1,1,1,0,0,0,0,0,0,1,-117.3473473
0,0,1,0,0,0,0,1,0,0,1,-108.9041544
0,0,1,1,1,1,1,0,0,1,1,0.932213165
1,0,1,0,1,0,1,1,1,0,1,90.14764888
1,1,1,0,0,1,0,0,0,0,1,-39.47166707
1,0,1,0,1,1,1,1,1,0,1,87.40527261
1,0,1,0,1,0,0,0,1,0,1,-84.4947611
1,1,1,1,1,1,0,0,0,1,1,-41.14918548
0,0,1,1,0,0,1,0,0,0,1,22.5082678
0,1,1,0,1,0,1,1,1,0,1,-22.02610013
1,0,1,0,1,1,1,0,0,1,1,12.05999863
1,0,1,1,1,1,1,1,0,0,1,131.0006935
1,1,1,1,0,0,0,1,1,1,1,-100.8823935
0,0,1,1,0,0,0,0,1,0,1,-106.6914934
0,0,1,0,0,0,0,0,0,1,1,-158.6604534
0,0,1,0,0,1,0,1,0,1,1,-6.912780928
0,1,1,0,0,0,0,0,0,0,1,-240.9289471
1,1,1,1,1,0,1,0,1,0,1,44.04186162
1,1,1,1,0,0,0,0,0,0,1,-217.3295686
1,0,1,0,1,1,0,1,0,0,1,93.81275102
0,1,1,1,0,0,1,0,0,0,1,-13.4743807
1,1,1,0,1,1,0,1,0,1,1,177.8071228
0,0,1,0,0,1,1,1,0,0,1,110.7799794
1,0,1,0,1,1,1,0,0,1,1,130.2748174
0,1,1,1,1,1,0,0,1,0,1,133.508139
1,0,1,0,1,1,1,0,1,0,1,85.9368373
0,1,1,1,0,0,1,1,0,1,1,-52.07247823
0,1,1,1,1,0,1,0,0,0,1,-30.02670937
0,1,1,1,1,0,0,0,1,0,1,-119.3722253
1,0,1,0,1,1,0,0,0,1,1,-11.07974285
1,0,1,1,0,0,0,1,1,0,1,-93.81416002
0,0,1,0,0,0,0,1,1,1,1,-139.6960437
0,1,1,1,0,1,0,1,1,0,1,45.82618707
0,1,1,0,1,0,1,0,1,0,1,69.57701201
0,1,1,1,1,1,0,1,0,0,1,42.12438777
0,1,1,0,1,0,1,0,0,0,1,-2.452768913
1,1,1,0,1,0,0,1,1,0,1,-18.26211654
0,1,1,1,0,0,1,1,0,1,1,8.141212843
0,0,1,1,1,0,0,1,0,0,1,-28.02359434
1,1,1,0,1,0,0,1,0,0,1,-7.686019395
0,1,1,0,0,0,0,1,0,1,1,-53.88623399
0,1,1,1,1,1,0,1,0,0,1,146.1436433
0,0,1,1,1,1,0,0,0,0,1,-14.75807416
0,1,1,1,1,1,0,1,1,1,1,-59.87740258
1,0,1,0,0,0,1,1,1,1,1,-138.8143663
0,0,1,1,1,0,1,1,0,0,1,104.2486054
1,1,1,1,1,1,0,1,0,1,1,-32.99960963
1,0,1,1,1,0,0,1,1,0,1,-43.46875735
0,1,1,0,1,1,0,1,0,0,1,64.5773696
1,1,1,0,1,1,1,0,0,0,1,156.8011903
0,1,1,0,0,0,1,1,0,1,1,-62.12884785
1,0,1,1,0,0,0,0,0,1,1,-123.6038701
1,0,1,1,0,0,1,0,0,1,1,-46.67267131
0,1,1,0,1,0,0,1,0,0,1,-15.34501415
1,1,1,0,1,1,1,1,1,0,1,75.46174947
1,0,1,0,1,0,0,1,0,1,1,-90.92337959
1,0,1,0,0,0,0,1,0,1,1,-152.2004007
0,1,1,1,0,1,1,1,0,1,1,119.4249832
1,0,1,1,1,0,1,1,1,0,1,-43.13727192
0,1,1,1,1,0,0,0,0,0,1,-72.4981477
0,1,1,1,0,1,0,1,0,0,1,17.45196366
1,0,1,0,1,0,0,1,1,1,1,36.69773433
1,1,1,1,1,1,1,1,1,0,1,181.0700841
0,1,1,1,1,1,1,0,1,0,1,45.77657384
0,1,1,1,1,1,1,0,1,1,1,147.4446045
0,0,1,0,1,1,0,0,1,1,1,23.8303185
0,0,1,0,0,0,0,1,0,0,1,-86.61198269
1,1,1,0,1,0,1,0,1,0,1,4.265668115
1,1,1,0,1,1,0,1,1,0,1,86.05229082
0,0,1,1,0,0,0,1,1,0,1,-55.03743998
0,1,1,0,1,0,1,0,1,1,1,-45.86871312
0,1,1,0,0,0,0,1,0,1,1,-100.6719419
1,0,1,1,1,1,1,1,1,0,1,108.5388838
0,0,1,1,0,0,0,0,0,1,1,-79.72305669
0,0,1,1,0,0,1,0,1,0,1,-251.8618908
0,1,1,1,0,0,0,1,1,0,1,-111.0009898
1,1,1,1,0,0,0,1,0,1,1,-128.7487689
0,1,1,1,0,0,1,1,0,1,1,-15.72384583
1,1,1,1,0,0,0,1,0,1,1,-98.8166217
1,0,1,1,1,0,1,0,1,1,1,43.86335216
1,0,1,1,1,0,1,1,1,1,1,-40.82506515
1,0,1,0,1,1,0,1,0,1,1,116.7910645
1,1,1,0,0,0,1,0,0,1,1,-57.8706106
0,0,1,0,1,0,0,1,0,1,1,21.46756701
1,1,1,0,1,0,0,1,0,0,1,-162.801008
1,0,1,0,0,1,1,0,0,1,1,24.96217745
1,0,1,0,0,0,0,1,1,0,1,-68.86225114
1,0,1,0,0,0,1,1,0,1,1,48.44395943
0,0,1,1,1,0,1,0,0,1,1,66.51314766
0,1,1,0,0,0,1,1,1,0,1,28.84772003
0,1,1,1,1,1,1,1,1,0,1,123.3739706
0,0,1,1,1,1,1,1,1,1,1,144.6303437
0,1,1,1,1,1,0,1,1,0,1,90.54619571
0,0,1,0,0,1,1,0,1,0,1,-1.575864511
1,0,1,1,0,1,0,1,1,0,1,129.4933294
0,1,1,0,1,1,0,1,1,1,1,-42.1855672
1,1,1,1,0,1,0,0,0,0,1,-99.57539345
0,0,1,0,1,1,0,1,0,0,1,57.00067853
0,0,1,0,0,1,0,1,0,0,1,-18.83832769
1,1,1,0,0,0,0,0,0,0,1,-95.64734776
1,1,1,1,1,1,1,0,1,0,1,164.166957
0,0,1,0,0,1,1,1,0,1,1,-33.82288103
0,1,1,1,1,1,1,0,1,1,1,126.9203369
1,0,1,0,1,0,1,0,0,0,1,-86.13242099
0,1,1,1,1,1,1,0,1,0,1,138.4483174
0,0,1,0,1,1,0,0,1,0,1,-42.37880845
1,0,1,1,0,0,1,0,1,0,1,4.462544312
1,1,1,0,0,0,1,1,1,0,1,68.96732058
0,1,1,1,0,1,0,0,0,0,1,-128.4779346
0,0,1,1,1,0,1,1,0,0,1,70.40781917
0,1,1,1,1,1,0,0,0,1,1,-60.44459465
1,0,1,1,0,1,0,1,1,0,1,-17.39991349
1,1,1,0,0,1,0,0,0,1,1,-44.76400926
0,0,1,1,0,1,0,1,1,0,1,115.1704085
1,0,1,1,0,1,1,1,0,0,1,148.2347321
1,0,1,0,0,0,1,0,1,0,1,-13.45444725
1,1,1,1,0,0,1,1,1,1,1,-56.8957136
0,1,1,0,1,0,1,1,0,1,1,-58.82773345
0,0,1,1,1,1,1,0,0,0,1,101.2565833
1,0,1,1,0,1,1,0,0,1,1,-37.13279698
1,1,1,0,1,1,1,1,0,1,1,184.4212161
0,1,1,1,1,0,1,1,0,1,1,58.95052126
1,0,1,1,1,0,0,1,0,1,1,-123.0972585
0,1,1,1,0,1,1,1,0,0,1,20.79980359
0,1,1,0,1,0,1,1,0,1,1,80.90210024
1,1,1,1,0,0,1,1,0,1,1,-72.0683917
1,0,1,1,0,0,1,1,0,0,1,-12.87049293
0,0,1,0,0,0,1,1,1,0,1,-9.791018015
0,1,1,0,1,1,0,0,1,0,1,64.8253136
0,0,1,0,1,1,1,1,0,0,1,127.2233351
1,1,1,0,1,0,1,0,1,0,1,-36.72189672
1,0,1,0,0,0,1,1,1,0,1,3.885003454
1,1,1,0,0,0,0,1,0,0,1,-76.91970516
1,1,1,1,1,1,1,1,1,0,1,294.9670442
0,0,1,1,1,1,1,1,0,0,1,187.5576708
1,1,1,1,0,0,0,0,0,1,1,-110.4751545
1,0,1,1,1,1,0,0,0,1,1,56.70324147
0,0,1,1,1,1,1,1,1,0,1,182.8094849
0,1,1,0,1,1,1,0,0,1,1,123.7546414
0,0,1,0,0,0,1,0,0,1,1,-30.62931922
1,1,1,0,1,0,0,0,0,0,1,-193.1910416
1,1,1,1,0,0,0,0,0,0,1,-157.151795
0,0,1,1,1,1,0,1,1,1,1,196.9720885
1,1,1,0,0,1,1,0,1,1,1,59.55424119
0,1,1,0,1,0,1,1,1,1,1,45.20703749
0,0,1,0,0,0,0,0,0,1,1,-146.5239486
0,0,1,1,1,0,1,0,0,1,1,60.90281866
0,1,1,1,1,1,0,1,0,0,1,122.8849161
0,1,1,1,0,1,1,1,0,1,1,2.267362843
0,1,1,1,1,0,1,1,1,0,1,48.29312298
0,0,1,1,1,1,0,0,0,1,1,132.98812
1,0,1,1,0,0,0,1,0,1,1,-56.17100121
1,0,1,1,1,0,1,0,0,1,1,-101.5458511
0,1,1,1,1,1,0,0,0,0,1,39.98645606
1,1,1,0,0,1,0,1,0,0,1,8.548702269
1,1,1,0,1,0,0,1,0,0,1,-144.3754643
0,0,1,1,1,1,0,0,0,1,1,82.39477365
0,1,1,0,1,1,1,0,0,0,1,14.09003044
1,1,1,0,0,1,1,1,0,0,1,92.51758892
0,0,1,0,0,0,0,1,1,0,1,-155.6509661
0,0,1,0,0,1,1,0,0,1,1,-24.49515264
0,1,1,0,1,1,0,1,0,0,1,-14.8025474
0,1,1,1,1,1,1,1,0,1,1,49.85029678
1,0,1,0,0,0,0,0,0,1,1,-97.36955407
0,1,1,0,0,0,1,1,1,0,1,-63.58891329
1,1,1,1,0,0,1,0,0,1,1,-78.25602501
1,0,1,1,0,1,1,0,1,0,1,70.5654369
0,0,1,1,0,1,1,0,0,1,1,-55.82128872
1,1,1,0,1,1,0,0,0,0,1,18.13398427
0,0,1,1,0,1,1,0,1,0,1,-18.47995286
0,1,1,0,0,0,0,0,0,0,1,-208.988861
1,1,1,0,1,1,1,0,1,0,1,227.000282
1,1,1,0,0,0,0,0,1,0,1,-136.5801059
0,0,1,0,1,1,0,0,0,1,1,-158.69392
1,1,1,0,0,0,0,1,1,0,1,-26.57046392
1,1,1,1,0,0,1,0,1,1,1,31.5966125
0,0,1,0,0,0,1,0,0,1,1,-90.53298399
1,1,1,1,1,1,0,0,1,0,1,-15.51035116
0,0,1,0,0,1,0,0,1,1,1,18.12478337
1,1,1,0,1,0,0,0,1,1,1,-59.7385621
0,1,1,0,0,1,0,1,1,0,1,30.18328935
1,1,1,0,1,0,1,1,0,0,1,28.09503898
1,0,1,1,0,0,1,1,1,0,1,69.95429725
1,0,1,1,0,1,1,0,0,1,1,40.19196192
0,0,1,0,1,0,0,1,0,0,1,87.32840509
0,0,1,1,1,0,1,0,1,0,1,25.02784158
0,0,1,0,0,1,1,1,1,1,1,22.48506485
0,0,1,0,1,1,0,0,0,0,1,1.184244187
1,0,1,0,0,1,0,0,0,0,1,-40.18889228
0,0,1,1,1,1,0,0,1,0,1,44.94856834
0,1,1,0,0,1,1,1,1,0,1,148.9362957
1,1,1,0,1,1,0,0,1,1,1,1.975255957
0,0,1,0,1,1,1,0,1,1,1,58.39427376
1,1,1,0,0,0,1,1,0,0,1,69.39641778
0,0,1,1,0,0,1,1,1,0,1,-71.25587943
0,0,1,1,0,1,1,0,1,1,1,44.83666465
0,1,1,0,1,1,1,0,1,0,1,163.7615629
0,0,1,1,0,1,0,0,1,0,1,9.344527682
1,1,1,0,1,0,0,0,0,0,1,5.624314994
1,0,1,1,0,1,1,0,0,0,1,27.11974592
1,0,1,0,1,1,0,0,1,1,1,144.0570371
1,1,1,1,1,0,1,1,1,1,1,-69.83573867
1,0,1,1,0,1,0,1,1,0,1,36.30189356
1,0,1,0,0,1,0,0,0,1,1,-84.75764066
0,1,1,0,0,0,1,0,1,1,1,-51.9687458
1,1,1,1,0,1,0,0,0,0,1,-31.44976845
1,1,1,0,1,1,1,1,1,1,1,173.2041331
0,0,1,0,0,1,0,0,1,0,1,90.64628279
1,1,1,0,0,0,1,0,1,0,1,4.542283649
1,0,1,0,1,0,0,0,1,1,1,-32.01143199
0,1,1,1,0,1,1,0,0,1,1,-16.12280792
0,0,1,0,1,0,1,0,0,1,1,-29.63626601
1,1,1,0,0,0,1,0,1,0,1,8.257356246
0,0,1,0,1,0,0,0,0,0,1,-112.4854126
0,1,1,0,0,1,1,1,0,0,1,99.3682358
1,0,1,0,1,1,0,1,0,1,1,12.44355195
0,1,1,1,0,0,0,1,1,0,1,-161.3426466
0,0,1,0,1,1,1,0,0,0,1,21.48853733
0,1,1,0,1,0,0,1,1,1,1,21.21344716
0,0,1,0,1,0,0,1,0,0,1,43.05226872
1,0,1,1,1,0,1,0,0,1,1,27.37849507
1,0,1,1,0,0,0,1,0,0,1,-80.37706001
1,0,1,1,1,1,0,1,1,0,1,91.45540652
1,0,1,1,1,1,0,0,1,1,1,28.38147123
0,0,1,0,0,1,1,1,0,1,1,58.02091559
1,0,1,0,1,1,1,0,0,0,1,36.04949587
1,1,1,0,1,0,0,1,1,1,1,20.03457203
0,0,1,1,0,1,0,1,1,1,1,-62.5955445
1,0,1,1,0,1,0,1,1,0,1,-36.83871253
1,0,1,0,0,1,1,1,0,1,1,49.88303561
0,1,1,1,0,0,1,0,0,1,1,-30.46933098
0,0,1,1,1,1,1,0,1,1,1,200.6523643
1,1,1,1,0,1,1,0,1,1,1,91.18551701
0,0,1,0,1,0,1,1,1,0,1,94.99337534
1,1,1,1,0,0,1,1,0,0,1,-42.18895598
1,1,1,1,0,0,0,1,1,0,1,-116.4042899
0,1,1,0,0,1,0,1,1,1,1,43.67509126
0,1,1,1,1,1,0,0,0,0,1,38.50349014
0,1,1,0,1,0,1,0,0,0,1,8.03678009
0,1,1,1,0,0,1,0,0,1,1,-42.25813149
1,1,1,1,0,0,0,1,0,0,1,-145.2141493
1,1,1,0,1,1,0,0,1,0,1,-45.03638792
0,0,1,1,0,0,0,0,0,0,1,-98.27430488
1,0,1,0,1,0,0,0,1,0,1,-121.9551295
0,1,1,0,0,1,0,0,0,1,1,58.17349939
0,0,1,0,1,1,0,0,1,0,1,38.79533511
1,0,1,0,0,0,1,0,0,1,1,-136.7327205
1,0,1,1,0,1,1,1,0,0,1,6.086594724
0,1,1,0,0,1,1,0,0,1,1,44.90017942
1,1,1,1,0,1,0,1,1,0,1,2.833306678
0,0,1,1,0,1,0,1,0,1,1,-12.99356072
0,0,1,1,1,1,0,0,1,0,1,0.820471003
1,1,1,0,0,0,1,0,1,0,1,-185.191636
0,1,1,1,1,0,0,0,1,1,1,-81.43310969
0,1,1,1,1,1,1,1,1,0,1,116.9768365
0,1,1,0,0,1,1,1,0,0,1,112.1526722
1,0,1,0,0,1,1,0,1,0,1,28.20451396
1,1,1,1,0,1,1,1,0,0,1,51.2025572
1,1,1,1,1,1,1,0,0,0,1,165.0825916
0,0,1,0,1,1,1,0,1,1,1,136.39998
0,1,1,1,1,0,0,1,0,0,1,-97.6904386
1,1,1,0,0,1,0,0,1,0,1,34.61557617
0,1,1,0,0,0,1,1,1,0,1,24.23967486
0,0,1,1,0,0,0,0,1,1,1,-319.2718606
0,1,1,0,1,1,1,0,1,1,1,242.7058562
1,1,1,1,1,0,0,0,0,1,1,-174.790096
0,0,1,0,1,1,0,1,0,0,1,66.49874385
0,0,1,0,0,1,0,0,0,0,1,-15.79376979
1,0,1,0,1,0,1,0,0,1,1,-95.10892668
0,0,1,1,0,1,0,1,1,1,1,-104.6560648
1,1,1,0,0,1,0,1,1,0,1,-5.621087869
1,0,1,1,1,1,1,0,1,0,1,80.54141647
1,0,1,0,0,1,0,0,0,1,1,-73.97085221
1,0,1,0,0,0,1,0,0,0,1,-13.8929992
1,1,1,0,0,0,1,0,0,0,1,-31.99418558
0,0,1,0,0,1,1,0,0,0,1,-65.68634237
1,0,1,1,1,0,0,1,0,1,1,16.06219704
0,1,1,1,1,0,0,0,0,1,1,-46.93580851
1,1,1,1,1,0,1,0,1,1,1,-3.944756036
1,1,1,0,1,0,1,0,1,0,1,-44.93041113
0,0,1,0,1,0,0,0,0,0,1,-141.1696354
0,0,1,0,1,0,1,0,0,1,1,32.16135579
0,1,1,0,1,1,1,1,0,1,1,165.2072692
0,0,1,1,1,0,1,1,1,1,1,-22.24071002
0,0,1,0,1,1,1,0,0,1,1,113.8054089
0,0,1,0,1,0,1,0,0,0,1,27.72178896
1,0,1,0,1,0,1,0,1,1,1,16.78778181
1,0,1,1,0,1,0,1,1,0,1,-39.01561797
0,1,1,1,1,0,1,0,1,0,1,-50.911847
0,0,1,1,0,0,1,0,0,1,1,-46.27552854
1,1,1,1,0,1,1,0,1,0,1,-27.96980686
1,0,1,1,1,0,1,0,0,0,1,-50.22850111
1,1,1,0,1,0,0,0,0,0,1,-33.87079896
1,0,1,1,0,0,0,0,0,0,1,-151.656671
0,0,1,0,1,0,0,0,1,1,1,-66.50783616
1,0,1,0,1,1,1,1,1,0,1,106.2849317
0,1,1,0,1,0,0,1,1,0,1,11.26066823
1,1,1,1,0,1,0,1,1,0,1,94.69394608
1,0,1,1,0,0,1,1,0,1,1,84.39536928
0,1,1,1,0,0,0,1,1,0,1,-100.6796272
0,1,1,0,1,1,1,0,0,1,1,69.73209558
0,1,1,0,0,1,1,0,1,0,1,29.17294585
1,1,1,0,1,1,0,1,1,1,1,71.30490266
1,0,1,0,1,0,0,1,1,0,1,-1.49757682
0,1,1,1,0,1,0,0,1,0,1,20.11488201
1,1,1,1,1,1,0,1,1,1,1,21.20033556
0,0,1,1,1,1,1,1,1,0,1,151.0087767
0,1,1,1,1,0,0,1,0,1,1,-69.85916904
0,0,1,1,0,0,0,0,1,0,1,-74.53307117
1,0,1,0,1,0,0,1,1,0,1,-41.21628056
1,0,1,0,1,1,1,1,1,0,1,165.7392375
0,0,1,0,1,1,0,1,0,0,1,149.9707776
0,1,1,1,0,1,1,0,0,1,1,-13.66623854
